road	N4
km	52.689
type	Box Culvert
lrpName	LRP052c
name	KHUDRAMPUR CUVLERT
length	5.06
condition	A
structureNr	107066
est cost	2
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	52.689
width	12.5
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.211416666666665
lon	90.97766666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107066&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107066&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107066&vRoadID=23&vSurveyYear=2004&vSubdivID=536
