road	N4
km	77.366
type	RCC Girder Bridge
lrpName	LRP076a
name	CHATAPARA RCC GIDER BRIDGE
length	40
condition	D
structureNr	107101
est cost	1.4
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	77.366
width	8.7
constructionYear	1974
spans	4
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.37977777777778
lon	89.98019444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107101&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107101&vRoadID=23&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107101&vRoadID=23&vSurveyYear=2004&vSubdivID=535
