road	N4
km	14.722
type	Box Culvert
lrpName	LRP014a
name	CHANDORA CULVERT
length	1.5
condition	A
structureNr	106978
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	14.722
width	10.3
constructionYear	2002
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.03913888888889
lon	90.25416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106978&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106978&vRoadID=23&vSurveyYear=2004&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106978&vRoadID=23&vSurveyYear=2004&vSubdivID=514
