road	N4
km	51.26
type	Box Culvert
lrpName	LRP051a
name	GULLA (2)
length	9.4
condition	A
structureNr	107055
est cost	2.64
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	51.26
width	12.5
constructionYear	2001
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.201083333333333
lon	89.98602777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107055&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107055&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107055&vRoadID=23&vSurveyYear=2004&vSubdivID=536
