road	N4
km	34.772
type	PC Girder Bridge
lrpName	LRP034a
name	Postokamari Bridge
length	30.6
condition	A
structureNr	120639
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	34.772
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.10643201605634
lon	90.08955162647888
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120639&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120639&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120639&vRoadID=23&vSurveyYear=2013&vSubdivID=536
