road	R162
km	36.195
type	Box Culvert
lrpName	LRP037a
name	KANGALCHARI BOX CULVERT
length	4.5
condition	A
structureNr	101418
est cost	0
roadName	Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
chainage	36.195
width	9.8
constructionYear	1996
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-2
lat	22.90297222222222
lon	92.01763888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101418&vRoadID=83&vSurveyYear=2004&vSubdivID=571
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101418&vRoadID=83&vSurveyYear=2004&vSubdivID=571
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101418&vRoadID=83&vSurveyYear=2004&vSubdivID=571
