road	R162
km	49.266
type	Baily with Steel Deck
lrpName	LRP052a
name	MANIKCHARI BAILY DEEK
length	30.5
condition	A
structureNr	101437
est cost	0
roadName	Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
chainage	49.266
width	3.5
constructionYear	1996
spans	1
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Khagrachari-1
lat	23.005416666666665
lon	92.01119444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101437&vRoadID=83&vSurveyYear=2004&vSubdivID=564
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101437&vRoadID=83&vSurveyYear=2004&vSubdivID=564
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101437&vRoadID=83&vSurveyYear=2004&vSubdivID=564
