road	R162
km	38.089
type	Box Culvert
lrpName	LRP039a
name	CHOBISH MILE
length	3
condition	B
structureNr	101422
est cost	0.32
roadName	Rangamati (Manikchhari)-Mohalchhari-Khagrachhari Road
chainage	38.089
width	10
constructionYear	1993
spans	1
zone	Chittagong
circle	Rangamati
division	Rangamati
sub-division	Rangamati-2
lat	22.918305555555555
lon	92.01447222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101422&vRoadID=83&vSurveyYear=2004&vSubdivID=571
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101422&vRoadID=83&vSurveyYear=2004&vSubdivID=571
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101422&vRoadID=83&vSurveyYear=2004&vSubdivID=571
