road	Z3005
km	0.428
type	Truss with Steel Deck
lrpName	LRPSa
name	Dewanpara Bridge
length	55.4
condition	C
structureNr	120297
est cost	2.848
roadName	Bhasantek (Cantonment)-Dewanpara-Kalsiberibandh Road
chainage	0.428
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	23.8147920472
lon	90.396208554
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120297&vRoadID=186&vSurveyYear=2013&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120297&vRoadID=186&vSurveyYear=2013&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120297&vRoadID=186&vSurveyYear=2013&vSubdivID=511
