road	Z1426
km	3.2
type	Box Culvert
lrpName	LRP004a
name	.
length	5.43
condition	A
structureNr	117150
est cost	0
roadName	Chatkhil-Chandraganj Road
chainage	3.2
width	5.6
constructionYear	1999
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	23.032249999999998
lon	90.98944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117150&vRoadID=514&vSurveyYear=2006&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117150&vRoadID=514&vSurveyYear=2006&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117150&vRoadID=514&vSurveyYear=2006&vSubdivID=549
