road	Z7045
km	17.986
type	RCC Girder Bridge
lrpName	LRP017b
name	.
length	8.04
condition	C
structureNr	111146
est cost	0.65
roadName	Terakhada-Mollahat Road
chainage	17.986
width	4.33
constructionYear	1996
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.95777777777778
lon	89.68
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111146&vRoadID=694&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111146&vRoadID=694&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111146&vRoadID=694&vSurveyYear=2004&vSubdivID=320
