road	Z7045
km	9.828
type	Slab Culvert
lrpName	LRP009d
name	.
length	1.1
condition	A
structureNr	110963
est cost	0
roadName	Terakhada-Mollahat Road
chainage	9.828
width	12.9
constructionYear	1997
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.970555555555553
lon	89.74
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110963&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110963&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110963&vRoadID=694&vSurveyYear=2004&vSubdivID=318
