road	Z7045
km	9.264
type	Slab Culvert
lrpName	LRP008d
name	.
length	1.1
condition	A
structureNr	110948
est cost	0
roadName	Terakhada-Mollahat Road
chainage	9.264
width	13.2
constructionYear	1997
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.96722222222222
lon	89.74388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110948&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110948&vRoadID=694&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110948&vRoadID=694&vSurveyYear=2004&vSubdivID=318
