road	Z7045
km	7.686
type	RCC Girder Bridge
lrpName	LRP007b
name	
length	38.96
condition	C
structureNr	119028
est cost	0.515
roadName	Terakhada-Mollahat Road
chainage	7.686
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.9738882 
lon	89.7095556 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119028&vRoadID=694&vSurveyYear=2013&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119028&vRoadID=694&vSurveyYear=2013&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119028&vRoadID=694&vSurveyYear=2013&vSubdivID=318
