road	R861
km	4.805
type	Box Culvert
lrpName	LRP004a
name	.
length	12
condition	C
structureNr	107817
est cost	1.1
roadName	Monohar Bazar More at R860-Shariatpur Road
chainage	4.805
width	6.05
constructionYear	1988
spans	2
zone	Gopalganj
circle	Gopalganj
division	Sariatpur
sub-division	Sariatpur
lat	23.222499999999997
lon	90.34888888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107817&vRoadID=172&vSurveyYear=2004&vSubdivID=580
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107817&vRoadID=172&vSurveyYear=2004&vSubdivID=580
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107817&vRoadID=172&vSurveyYear=2004&vSubdivID=580
