road	Z7048
km	5.38
type	Box Culvert
lrpName	LRP005a
name	.
length	2.3
condition	A
structureNr	116545
est cost	0
roadName	Prembag-Dakuria-Sundali Bazar Road
chainage	5.38
width	7.5
constructionYear	2004
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.078888888888887
lon	89.32083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116545&vRoadID=722&vSurveyYear=2006&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116545&vRoadID=722&vSurveyYear=2006&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116545&vRoadID=722&vSurveyYear=2006&vSubdivID=323
