road	N702
km	9.291
type	RCC Girder Bridge
lrpName	LRP009b
name	Jagla Bridge
length	21.3
condition	A
structureNr	109869
est cost	0
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	9.291
width	10
constructionYear	1994
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.40583333333333
lon	89.39305555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109869&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109869&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109869&vRoadID=51&vSurveyYear=2004&vSubdivID=324
