road	N702
km	13.096
type	RCC Girder Bridge
lrpName	LRP013a
name	Arpara Bridge
length	91.86
condition	A
structureNr	109890
est cost	0
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	13.096
width	8.5
constructionYear	1992
spans	3
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.376944444444444
lon	89.37277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109890&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109890&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109890&vRoadID=51&vSurveyYear=2004&vSubdivID=324
