road	N702
km	12.276
type	Box Culvert
lrpName	LRP012a
name	.
length	3.6
condition	A
structureNr	109887
est cost	0
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	12.276
width	9.77
constructionYear	1998
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.384166666666665
lon	89.37527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109887&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109887&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109887&vRoadID=51&vSurveyYear=2004&vSubdivID=324
