road	N702
km	15.01
type	RCC Girder Bridge
lrpName	LRP015b
name	.
length	7
condition	C
structureNr	109897
est cost	0.56
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	15.01
width	6.15
constructionYear	1996
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-2
lat	23.36527777777778
lon	89.35972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109897&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109897&vRoadID=51&vSurveyYear=2004&vSubdivID=324
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109897&vRoadID=51&vSurveyYear=2004&vSubdivID=324
