road	N702
km	35.351
type	Box Culvert
lrpName	LRP035c
name	.
length	2
condition	A
structureNr	110342
est cost	0
roadName	Jessore (Daratana More)-Magura (Vaina More) Road
chainage	35.351
width	12.2
constructionYear	1998
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.235555555555557
lon	89.23194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110342&vRoadID=51&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110342&vRoadID=51&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110342&vRoadID=51&vSurveyYear=2004&vSubdivID=330
