road	R140
km	86.903
type	Box Culvert
lrpName	LRP087a
name	KALANDIA CULVERT
length	3
condition	C
structureNr	104584
est cost	2
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	86.903
width	9.7
constructionYear	1988
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.092583333333334
lon	90.76725
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104584&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104584&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104584&vRoadID=73&vSurveyYear=2004&vSubdivID=548
