road	R140
km	29.91
type	Box Culvert
lrpName	LRP030b
name	NALUA BOX CULVERT
length	3
condition	A
structureNr	104498
est cost	0.5
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	29.91
width	11.3
constructionYear	1998
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.264388888888888
lon	91.01622222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104498&vRoadID=73&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104498&vRoadID=73&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104498&vRoadID=73&vSurveyYear=2004&vSubdivID=543
