road	R140
km	9.466
type	RCC Girder Bridge
lrpName	LRP010b
name	BOBABIPUR RCC GIDER BRIDGE
length	30.6
condition	B
structureNr	104403
est cost	0.59
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	9.466
width	9.8
constructionYear	1994
spans	3
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.380833333333335
lon	91.15788888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104403&vRoadID=73&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104403&vRoadID=73&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104403&vRoadID=73&vSurveyYear=2004&vSubdivID=543
