road	R140
km	84.053
type	Box Culvert
lrpName	LRP084b
name	CHOTARA BOX CULVERT
length	12.5
condition	A
structureNr	104579
est cost	0
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	84.053
width	7.8
constructionYear	1986
spans	2
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.11675
lon	90.75869444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104579&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104579&vRoadID=73&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104579&vRoadID=73&vSurveyYear=2004&vSubdivID=548
