road	R140
km	88.906
type	RCC Girder Bridge
lrpName	LRP089a
name	Boarder Bazar Bridge
length	11.63
condition	B
structureNr	121402
est cost	0.028
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	88.906
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.0753604 
lon	90.7712493 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121402&vRoadID=73&vSurveyYear=2013&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121402&vRoadID=73&vSurveyYear=2013&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121402&vRoadID=73&vSurveyYear=2013&vSubdivID=548
