road	R140
km	9.466
type	RCC Girder Bridge
lrpName	LRP010b
name	Bijoypur Bridge
length	29.25
condition	A
structureNr	120423
est cost	0.005
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	9.466
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.3666938 
lon	91.152 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120423&vRoadID=73&vSurveyYear=2013&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120423&vRoadID=73&vSurveyYear=2013&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120423&vRoadID=73&vSurveyYear=2013&vSubdivID=543
