road	R140
km	119.007
type	RCC Girder Bridge
lrpName	LRP119b
name	Bottoli Bridge
length	8.9
condition	C
structureNr	121411
est cost	54
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	119.007
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.944083 
lon	90.9274716 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121411&vRoadID=73&vSurveyYear=2013&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121411&vRoadID=73&vSurveyYear=2013&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121411&vRoadID=73&vSurveyYear=2013&vSubdivID=803
