road	R140
km	130.079
type	RCC Girder Bridge
lrpName	LRP130a
name	FANAKHADA BRIDGE
length	18.1
condition	B
structureNr	104570
est cost	0.17
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	130.079
width	7.8
constructionYear	1986
spans	2
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.944416666666665
lon	91.03163888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104570&vRoadID=73&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104570&vRoadID=73&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104570&vRoadID=73&vSurveyYear=2004&vSubdivID=550
