road	R140
km	62.684
type	Steel Beam & RCC Slab
lrpName	LRP063a
name	JAIL KHANA ROAD CULVERT
length	3.7
condition	D
structureNr	104548
est cost	24.16
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	62.684
width	6.7
constructionYear	1964
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.261944444444445
lon	90.70636111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104548&vRoadID=73&vSurveyYear=2004&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104548&vRoadID=73&vSurveyYear=2004&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104548&vRoadID=73&vSurveyYear=2004&vSubdivID=802
