road	R140
km	52.105
type	RCC Girder Bridge
lrpName	LRP052b
name	Amirbari Bridge
length	7.8
condition	A
structureNr	119781
est cost	0
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	52.105
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Chandpur
lat	23.25075 
lon	90.8140833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119781&vRoadID=73&vSurveyYear=2013&vSubdivID=802
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119781&vRoadID=73&vSurveyYear=2013&vSubdivID=802
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119781&vRoadID=73&vSurveyYear=2013&vSubdivID=802
