road	R140
km	31.07
type	Box Culvert
lrpName	LRP031c
name	RAGURIA BOX CULVERT
length	3
condition	B
structureNr	104509
est cost	0.09
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	31.07
width	9.75
constructionYear	1986
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.262777777777778
lon	91.0051388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104509&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104509&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104509&vRoadID=73&vSurveyYear=2004&vSubdivID=542
