road	R140
km	37.389
type	Arch Masonry
lrpName	LRP037c
name	DOAVANGA ARCH MACHONARY
length	2.5
condition	B
structureNr	104452
est cost	0.35
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	37.389
width	6.8
constructionYear	1965
spans	1
zone	Comilla
circle	Comilla
division	Chandpur
sub-division	Hajigonj
lat	23.247777777777777
lon	90.94741666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104452&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104452&vRoadID=73&vSurveyYear=2004&vSubdivID=542
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104452&vRoadID=73&vSurveyYear=2004&vSubdivID=542
