road	R140
km	106.629
type	Box Culvert
lrpName	LRP107b
name	W LOUSHINIPOR BOX CULVERT
length	4.5
condition	B
structureNr	104557
est cost	0.05
roadName	Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road
chainage	106.629
width	11
constructionYear	1990
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.946694444444443
lon	90.809
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104557&vRoadID=73&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104557&vRoadID=73&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104557&vRoadID=73&vSurveyYear=2004&vSubdivID=803
