road	Z1012
km	3.367
type	RCC Girder Bridge
lrpName	LRP003e
name	KHALILA BATH ( RAJAN PULL)
length	9
condition	B
structureNr	102471
est cost	0.44
roadName	Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road)
chainage	3.367
width	6.5
constructionYear	1964
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.513416666666668
lon	91.93722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102471&vRoadID=306&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102471&vRoadID=306&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102471&vRoadID=306&vSurveyYear=2004&vSubdivID=269
