road	Z1012
km	13.356
type	RCC Girder Bridge
lrpName	LRP013d
name	BATHAGI BRIDGE
length	11.2
condition	C
structureNr	121261
est cost	1.17
roadName	Rangunia (Katakhali)-Raozan Road (Hafez Bazlur Rahaman Road)
chainage	13.356
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.4402219 
lon	91.9695827 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121261&vRoadID=306&vSurveyYear=2013&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121261&vRoadID=306&vSurveyYear=2013&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121261&vRoadID=306&vSurveyYear=2013&vSubdivID=269
