road	Z7404
km	0.1
type	RCC Girder Bridge
lrpName	LRPSa
name	Amtoli Bazar
length	20.1
condition	A
structureNr	118886
est cost	0
roadName	Amtali-Tailtupi-Alamdanga Road
chainage	0.1
width	
constructionYear	
spans	
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.5852774 
lon	89.1766104 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118886&vRoadID=745&vSurveyYear=2013&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118886&vRoadID=745&vSurveyYear=2013&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118886&vRoadID=745&vSurveyYear=2013&vSubdivID=326
