road	Z7404
km	4.834
type	RCC Girder Bridge
lrpName	LRP004d
name	.
length	13.08
condition	D
structureNr	108159
est cost	35
roadName	Amtali-Tailtupi-Alamdanga Road
chainage	4.834
width	3.6
constructionYear	1968
spans	1
zone	Khulna
circle	Jessore
division	Jhenaidah
sub-division	Jhenaidah
lat	23.599166666666665
lon	89.14361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108159&vRoadID=745&vSurveyYear=2004&vSubdivID=326
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108159&vRoadID=745&vSurveyYear=2004&vSubdivID=326
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108159&vRoadID=745&vSurveyYear=2004&vSubdivID=326
