road	N804
km	31.125
type	Steel Beam & RCC Slab
lrpName	LRP031a
name	.
length	8.05
condition	C
structureNr	110173
est cost	0
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	31.125
width	6.45
constructionYear	1994
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-1
lat	23.592777777777776
lon	89.81611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110173&vRoadID=63&vSurveyYear=2004&vSubdivID=340
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110173&vRoadID=63&vSurveyYear=2004&vSubdivID=340
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110173&vRoadID=63&vSurveyYear=2004&vSubdivID=340
