road	N804
km	14.771
type	PC Girder Bridge
lrpName	LRP014a
name	Shankarpasha
length	25.65
condition	A
structureNr	119224
est cost	0
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	14.771
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.491515474731184
lon	89.89786145462365
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119224&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119224&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119224&vRoadID=63&vSurveyYear=2013&vSubdivID=341
