road	N804
km	22.752
type	RCC Girder Bridge
lrpName	LRP022a
name	Bakhunda Bridge
length	139.87
condition	C
structureNr	119229
est cost	12.809
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	22.752
width	8.87
constructionYear	1992
spans	5
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.546111111111113
lon	89.85638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119229&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119229&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119229&vRoadID=63&vSurveyYear=2013&vSubdivID=341
