road	N804
km	19.526
type	PC Girder Bridge
lrpName	LRP019c
name	.
length	18.8
condition	C
structureNr	110135
est cost	0.54
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	19.526
width	7.85
constructionYear	1992
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.521666666666665
lon	89.86611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110135&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110135&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110135&vRoadID=63&vSurveyYear=2004&vSubdivID=341
