road	N804
km	28.472
type	Arch Masonry
lrpName	LRP028a
name	.
length	2.5
condition	C
structureNr	110164
est cost	0.005
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	28.472
width	11.15
constructionYear	1994
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.590277777777775
lon	89.8325
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110164&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110164&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110164&vRoadID=63&vSurveyYear=2004&vSubdivID=341
