road	N804
km	17.672
type	RCC Girder Bridge
lrpName	LRP017a
name	Maniknagar Bridge
length	62.4
condition	A
structureNr	119225
est cost	0.27
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	17.672
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.5035833 
lon	89.8833049 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119225&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119225&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119225&vRoadID=63&vSurveyYear=2013&vSubdivID=341
