road	N804
km	5.819
type	Steel Beam & RCC Slab
lrpName	LRP005b
name	.
length	50.98
condition	D
structureNr	110091
est cost	2.16
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	5.819
width	6.3
constructionYear	1988
spans	3
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.434722222222224
lon	89.95611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110091&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110091&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110091&vRoadID=63&vSurveyYear=2004&vSubdivID=341
