road	Z8915
km	9.21
type	Baily with Steel Deck
lrpName	LRP009a
name	.
length	12.3
condition	A
structureNr	116828
est cost	0
roadName	Bagmara-Banglabazar-Daulatkhan Road
chainage	9.21
width	4
constructionYear	1995
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.600833333333334
lon	90.70472222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116828&vRoadID=378&vSurveyYear=2006&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116828&vRoadID=378&vSurveyYear=2006&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116828&vRoadID=378&vSurveyYear=2006&vSubdivID=336
