road	Z5901
km	8.07
type	Box Culvert
lrpName	LRP008d
name	.
length	11.6
condition	A
structureNr	110618
est cost	0
roadName	Lalmonirhat-Phulbari Road
chainage	8.07
width	6.62
constructionYear	1997
spans	3
zone	Rangpur
circle	Rangpur
division	Lalmonirhat
sub-division	Lalmonirhat
lat	25.9325
lon	89.5038888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110618&vRoadID=627&vSurveyYear=2004&vSubdivID=290
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110618&vRoadID=627&vSurveyYear=2004&vSubdivID=290
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110618&vRoadID=627&vSurveyYear=2004&vSubdivID=290
