road	R480
km	7.044
type	Steel Beam & RCC Slab
lrpName	LRP006c
name	THTIHARA BRIDGE
length	11.7
condition	C
structureNr	115007
est cost	2.8
roadName	Elanga-Bhuanpur Road
chainage	7.044
width	5
constructionYear	1958
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.385805555555557
lon	89.923
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115007&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115007&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115007&vRoadID=120&vSurveyYear=2004&vSubdivID=537
