road	R480
km	3.715
type	RCC Bridge
lrpName	LRP003c
name	FULTOLA BRIDGE-2
length	29
condition	C
structureNr	115004
est cost	8.15
roadName	Elanga-Bhuanpur Road
chainage	3.715
width	4
constructionYear	1956
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.363194444444446
lon	89.92769444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115004&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115004&vRoadID=120&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115004&vRoadID=120&vSurveyYear=2004&vSubdivID=537
