road	R480
km	3.685
type	RCC Girder Bridge
lrpName	LRP003b
name	Fultola Bridge
length	30.8
condition	C
structureNr	120976
est cost	0.566
roadName	Elanga-Bhuanpur Road
chainage	3.685
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.3631667 
lon	89.9276382 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120976&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120976&vRoadID=120&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120976&vRoadID=120&vSurveyYear=2013&vSubdivID=537
