road	R241
km	33.126
type	Box Culvert
lrpName	LRP033a
name	KOKAL BOX CULVERT
length	1
condition	A
structureNr	114987
est cost	0
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	33.126
width	5.8
constructionYear	1996
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	91.52791666666667
lon	24.830944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114987&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114987&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114987&vRoadID=98&vSurveyYear=2004&vSubdivID=556
