road	R241
km	42.818
type	Truss with Steel Deck
lrpName	LRP042c
name	Aktapara Bridge
length	47
condition	C
structureNr	119958
est cost	1.388
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	42.818
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.904569203174603
lon	91.46919286190476
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119958&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119958&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119958&vRoadID=98&vSurveyYear=2013&vSubdivID=556
