road	R241
km	33.759
type	Truss with Steel Deck
lrpName	LRP033b
name	Gongur Bridge
length	14.5
condition	B
structureNr	119943
est cost	2.014
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	33.759
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.8436941 
lon	91.518666 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119943&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119943&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119943&vRoadID=98&vSurveyYear=2013&vSubdivID=556
