road	R241
km	35.575
type	Box Culvert
lrpName	LRP035c
name	COUNDER NOLA BOX CULVERT
length	14.4
condition	C
structureNr	114983
est cost	2.79
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	35.575
width	10.1
constructionYear	2003
spans	3
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	91.51616666666666
lon	24.84986111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114983&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114983&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114983&vRoadID=98&vSurveyYear=2004&vSubdivID=556
