road	R241
km	32.713
type	Box Culvert
lrpName	LRP032b
name	KOLKALI BOX CULVERT
length	3
condition	A
structureNr	114988
est cost	0
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	32.713
width	7
constructionYear	1997
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	91.53055555555555
lon	24.828055555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114988&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114988&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114988&vRoadID=98&vSurveyYear=2004&vSubdivID=556
