road	R241
km	42.018
type	Baily with Steel Deck
lrpName	LRP042a
name	DARGA VASA BAILEY WITH STEEL DECK
length	23.7
condition	A
structureNr	114977
est cost	0.06
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	42.018
width	3.6
constructionYear	1987
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.89061111111111
lon	91.47541666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114977&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114977&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114977&vRoadID=98&vSurveyYear=2004&vSubdivID=556
