road	Z1013
km	1.09
type	Truss with Steel Deck
lrpName	LRP001c
name	Badshaghona Bridge 2
length	18.29
condition	A
structureNr	121542
est cost	0.03
roadName	Tonkabati-Baro Aulia Road
chainage	1.09
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.00286847103275
lon	92.23505010335853
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121542&vRoadID=357&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121542&vRoadID=357&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121542&vRoadID=357&vSurveyYear=2013&vSubdivID=286
