road	R545
km	116.249
type	Box Culvert
lrpName	LRP115b
name	.
length	3.6
condition	C
structureNr	102408
est cost	1.2
roadName	Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road
chainage	116.249
width	7.3
constructionYear	1986
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.111666666666668
lon	88.98583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102408&vRoadID=124&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102408&vRoadID=124&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102408&vRoadID=124&vSurveyYear=2004&vSubdivID=589
