road	R545
km	101.943
type	RCC Girder Bridge
lrpName	LRP101a
name	Dhamurhat Bridge.
length	38.03
condition	C
structureNr	102194
est cost	13
roadName	Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road
chainage	101.943
width	7.9
constructionYear	1983
spans	2
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	25.1475
lon	88.85888888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102194&vRoadID=124&vSurveyYear=2004&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102194&vRoadID=124&vSurveyYear=2004&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102194&vRoadID=124&vSurveyYear=2004&vSubdivID=306
