road	Z2811
km	12.95
type	RCC Bridge
lrpName	LRP012b
name	Dakwa Khali Bridge
length	7
condition	D
structureNr	120081
est cost	420
roadName	Dowarabazar-Sunamganj Road
chainage	12.95
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Sunamganj
lat	25.0651258075419
lon	91.45665488463688
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120081&vRoadID=419&vSurveyYear=2013&vSubdivID=557
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120081&vRoadID=419&vSurveyYear=2013&vSubdivID=557
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120081&vRoadID=419&vSurveyYear=2013&vSubdivID=557
