road	Z5032
km	14.239
type	Baily with Steel Deck
lrpName	LRP014e
name	
length	22.6
condition	A
structureNr	119488
est cost	0
roadName	Bogra-Sariakandi Road
chainage	14.239
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.8783049 
lon	89.50575 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119488&vRoadID=635&vSurveyYear=2013&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119488&vRoadID=635&vSurveyYear=2013&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119488&vRoadID=635&vSurveyYear=2013&vSubdivID=292
