road	Z5032
km	7.265
type	Baily with Steel Deck
lrpName	LRP007b
name	
length	25.65
condition	A
structureNr	119476
est cost	0
roadName	Bogra-Sariakandi Road
chainage	7.265
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.8769993 
lon	89.4391108 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119476&vRoadID=635&vSurveyYear=2013&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119476&vRoadID=635&vSurveyYear=2013&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119476&vRoadID=635&vSurveyYear=2013&vSubdivID=292
