road	R251
km	9.083
type	Box Culvert
lrpName	LRP009a
name	DAKHIN KNISHIL BOX CULVERT
length	1.5
condition	A
structureNr	102790
est cost	0
roadName	Golapganj-Dhaka Dakhin-Baraigram-Vadeswar Road
chainage	9.083
width	7.2
constructionYear	1962
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.789972222222225
lon	92.03416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102790&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102790&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102790&vRoadID=100&vSurveyYear=2004&vSubdivID=562
