road	R251
km	13.317
type	Box Culvert
lrpName	LRP013b
name	DIGHIR GHAT CULVERT
length	3
condition	C
structureNr	102808
est cost	0.35
roadName	Golapganj-Dhaka Dakhin-Baraigram-Vadeswar Road
chainage	13.317
width	4.9
constructionYear	1962
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.759333333333334
lon	92.01955555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102808&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102808&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102808&vRoadID=100&vSurveyYear=2004&vSubdivID=562
